Duration;Process Name;Process ID;CPU ms/s;User%;Deadlines; (<2 ms, 2-5 ms);Wakeups;(intr,pkg,idle);EnergyImpact;;
17:03:49;WebApp ;8163;57.28; 92.330.000.03;;;8.06;0.37 ;54.53;;
17:04:19;WebApp ;8163;27.26; 88.190.000.00;;;7.32;0.83 ;32.50;;
17:04:49;WebApp ;8163;31.03; 88.390.000.00;;;7.49;0.57 ;33.85;;
17:05:19;WebApp ;8163;33.64; 86.690.170.00;;;7.95;0.93 ;21.18;;
17:05:49;WebApp ;8163;23.52; 82.240.000.07;;;7.45;1.13 ;13.34;;
17:06:19;WebApp ;8163;25.09; 76.360.030.00;;;7.39;0.83 ;9.38 ;;
17:06:49;WebApp ;8163;23.14; 77.140.100.07;;;7.39;0.70 ;11.81;;0,00
17:07:19;WebApp ;8163;22.84; 79.200.030.00;;;7.62;0.96 ;16.38;;
17:07:49;WebApp ;8163;10.72; 67.790.000.03;;;7.45;1.06 ;1.20 ;;
17:08:19;WebApp ;8163;13.12; 73.210.070.03;;;7.49;0.63 ;2.33 ;;
17:08:49;WebApp ;8163;13.61; 70.600.030.10;;;7.06;0.83 ;2.45 ;;
17:09:19;WebApp ;8163;15.85; 65.020.030.10;;;7.32;0.73 ;3.16 ;;
17:09:49;WebApp ;8163;13.69; 69.720.000.03;;;7.85;0.90 ;1.88 ;;
17:10:19;WebApp ;8163;13.09; 68.280.030.03;;;7.56;0.67 ;2.17 ;;
17:10:49;WebApp ;8163;11.46; 69.290.000.03;;;7.39;0.96 ;1.61 ;;
17:11:19;WebApp ;8163;11.02; 64.710.000.00;;;7.52;0.60 ;1.77 ;;
17:11:49;WebApp ;8163;14.20; 72.610.000.00;;;7.99;0.77 ;2.20 ;;
17:12:19;WebApp ;8163;8.31 ; 67.100.000.03;;;7.52;1.36 ;1.09 ;;
17:12:49;WebApp ;8163;9.31 ; 66.440.000.07;;;7.59;0.70 ;1.19 ;;
17:13:19;WebApp ;8163;9.00 ; 65.820.000.00;;;7.89;0.90 ;1.22 ;;
17:13:50;WebApp ;8163;7.01 ; 60.480.000.00;;;7.99;1.06 ;0.53 ;;
17:14:20;WebApp ;8163;9.47 ; 68.720.000.03;;;7.92;0.83 ;2.31 ;;
17:14:50;WebApp ;8163;9.23 ; 66.370.030.00;;;7.82;1.00 ;1.45 ;;
17:15:20;WebApp ;8163;10.39; 70.860.000.03;;;7.62;0.73 ;1.64 ;;
17:15:50;WebApp ;8163;14.12; 64.620.030.00;;;7.85;0.93 ;2.58 ;;
17:16:20;WebApp ;8163;11.33; 71.380.030.00;;;7.55;0.53 ;1.94 ;;
17:16:50;WebApp ;8163;10.48; 67.760.070.00;;;7.99;0.83 ;1.68 ;;
17:17:20;WebApp ;8163;14.56; 68.680.030.10;;;7.99;0.67 ;2.58 ;;
17:17:50;WebApp ;8163;24.56; 67.470.000.03;;;8.02;0.80 ;5.56 ;;
17:18:20;WebApp ;8163;13.26; 61.880.070.03;;;7.72;0.67 ;2.02 ;;
17:18:50;WebApp ;8163;9.15 ; 64.870.000.07;;;7.99;1.06 ;1.75 ;;
17:19:20;WebApp ;8163;16.02; 58.340.000.00;;;7.65;0.87 ;2.72 ;;
17:19:50;WebApp ;8163;12.07; 60.340.030.00;;;7.82;0.77 ;2.06 ;;
17:20:20;WebApp ;8163;12.24; 65.260.000.03;;;7.69;0.77 ;1.91 ;;
17:20:50;WebApp ;8163;10.46; 66.290.000.00;;;8.35;0.93 ;1.74 ;;
17:21:20;WebApp ;8163;7.78 ; 64.720.000.07;;;7.75;0.73 ;1.06 ;;
17:21:50;WebApp ;8163;10.56; 59.260.030.07;;;8.25;1.10 ;1.97 ;;
17:22:20;WebApp ;8163;12.02; 58.810.070.03;;;7.92;0.60 ;2.21 ;;
17:22:51;WebApp ;8163;18.36; 67.360.100.00;;;8.59;0.70 ;4.34 ;;
17:23:21;WebApp ;8163;11.56; 64.060.100.00;;;7.99;0.96 ;1.64 ;;
17:23:51;WebApp ;8163;13.03; 61.380.070.13;;;8.02;1.10 ;1.83 ;;
17:24:21;WebApp ;8163;9.02 ; 62.020.000.07;;;8.15;1.00 ;1.24 ;;
17:24:51;WebApp ;8163;10.68; 68.330.000.03;;;8.22;1.06 ;1.13 ;;
17:25:21;WebApp ;8163;13.16; 64.120.030.00;;;8.05;1.00 ;1.70 ;;
17:25:51;WebApp ;8163;13.67; 65.990.030.00;;;8.15;0.77 ;2.77 ;;
17:26:21;WebApp ;8163;9.13 ; 65.960.000.03;;;8.05;1.07 ;1.19 ;;
17:26:51;WebApp ;8163;8.15 ; 60.470.000.03;;;8.32;1.13 ;0.80 ;;
17:27:21;WebApp ;8163;9.19 ; 69.000.030.00;;;8.38;0.70 ;2.40 ;;
17:27:51;WebApp ;8163;7.93 ; 60.770.030.00;;;8.65;1.56 ;0.85 ;;
17:28:21;WebApp ;8163;11.14; 60.840.070.00;;;8.42;1.13 ;1.42 ;;
17:28:51;WebApp ;8163;14.66; 58.250.030.03;;;8.32;1.00 ;2.65 ;;
17:29:21;WebApp ;8163;12.28; 65.640.030.07;;;8.02;0.90 ;2.06 ;;
17:29:51;WebApp ;8163;8.87 ; 73.220.000.03;;;8.52;1.16 ;1.82 ;;
17:30:21;WebApp ;8163;10.61; 67.000.030.00;;;8.22;0.83 ;1.49 ;;
17:30:51;WebApp ;8163;10.46; 72.600.000.07;;;8.79;0.83 ;1.58 ;;
17:31:21;WebApp ;8163;6.92 ; 62.950.070.03;;;8.39;0.97 ;0.53 ;;
17:31:52;WebApp ;8163;6.20 ; 64.570.030.00;;;8.68;0.60 ;0.43 ;;
17:32:22;WebApp ;8163;16.40; 83.500.030.00;;;8.38;0.87 ;20.32;;
17:32:52;WebApp ;8163;7.94 ; 68.650.070.00;;;9.02;1.53 ;0.62 ;;
17:33:22;WebApp ;8163;8.44 ; 66.210.000.10;;;9.22;1.26 ;1.98 ;;
17:33:52;WebApp ;8163;10.56; 71.050.100.03;;;8.92;1.50 ;3.31 ;;
17:03:49;Catalog.API;8154;41.23; 92.000.000.00;;;6.30;0.50 ;50.24;;
17:04:19;Catalog.API;8154;20.05; 92.300.000.00;;;5.33;0.60 ;19.63;;
17:04:49;Catalog.API;8154;15.78; 89.030.000.00;;;5.09;0.53 ;20.22;;
17:05:19;Catalog.API;8154;17.19; 85.400.000.03;;;5.03;0.60 ;15.27;;
17:05:49;Catalog.API;8154;8.84 ; 74.740.000.00;;;4.79;0.73 ;3.52 ;;
17:06:19;Catalog.API;8154;13.15; 72.160.000.00;;;4.96;0.47 ;3.82 ;;
17:06:49;Catalog.API;8154;13.90; 79.210.000.00;;;4.93;0.40 ;5.07 ;;
17:07:19;Catalog.API;8154;11.93; 75.190.030.00;;;4.99;0.57 ;4.57 ;;
17:07:49;Catalog.API;8154;7.82 ; 76.730.070.00;;;5.12;0.60 ;1.15 ;;
17:08:19;Catalog.API;8154;6.68 ; 78.460.000.00;;;5.09;0.70 ;1.21 ;;
17:08:49;Catalog.API;8154;6.67 ; 71.820.000.00;;;4.56;0.37 ;1.21 ;;
17:09:19;Catalog.API;8154;9.65 ; 67.210.000.00;;;4.96;0.47 ;1.95 ;;
17:09:49;Catalog.API;8154;6.12 ; 73.910.000.00;;;4.73;0.33 ;0.85 ;;
17:10:19;Catalog.API;8154;8.44 ; 75.900.000.00;;;4.83;0.40 ;1.55 ;;
17:10:49;Catalog.API;8154;5.86 ; 72.980.000.03;;;4.96;0.50 ;0.86 ;;
17:11:19;Catalog.API;8154;5.60 ; 71.660.030.00;;;4.86;0.40 ;0.93 ;;
17:11:49;Catalog.API;8154;6.96 ; 70.270.000.00;;;5.06;0.60 ;1.72 ;;
17:12:19;Catalog.API;8154;4.93 ; 65.420.000.00;;;4.82;0.87 ;0.60 ;;
17:12:49;Catalog.API;8154;8.21 ; 77.920.030.00;;;4.69;0.50 ;1.53 ;;
17:13:19;Catalog.API;8154;4.60 ; 70.300.000.00;;;4.39;0.53 ;0.67 ;;
17:13:50;Catalog.API;8154;2.89 ; 70.740.000.00;;;4.82;0.40 ;0.17 ;;
17:14:20;Catalog.API;8154;4.81 ; 71.710.000.00;;;4.79;0.60 ;0.84 ;;
17:14:50;Catalog.API;8154;6.65 ; 70.950.000.00;;;4.49;0.43 ;1.53 ;;
17:15:20;Catalog.API;8154;9.31 ; 82.440.000.00;;;4.69;0.47 ;2.25 ;;
17:15:50;Catalog.API;8154;7.89 ; 62.650.000.03;;;5.06;0.53 ;1.54 ;;
17:16:20;Catalog.API;8154;5.04 ; 78.610.000.03;;;4.69;0.63 ;0.74 ;;
17:16:50;Catalog.API;8154;6.16 ; 74.930.000.00;;;4.79;0.53 ;1.38 ;;
17:17:20;Catalog.API;8154;7.37 ; 70.870.030.00;;;5.06;0.57 ;1.64 ;;
17:17:50;Catalog.API;8154;13.59; 66.420.000.00;;;5.52;0.53 ;3.17 ;;
17:18:20;Catalog.API;8154;8.44 ; 63.230.000.00;;;4.99;0.37 ;1.54 ;;
17:18:50;Catalog.API;8154;5.91 ; 64.140.000.00;;;4.66;0.40 ;1.37 ;;
17:19:20;Catalog.API;8154;12.96; 73.700.000.00;;;5.16;0.60 ;3.87 ;;
17:19:50;Catalog.API;8154;7.44 ; 61.120.000.00;;;4.96;0.63 ;1.54 ;;
17:20:20;Catalog.API;8154;7.13 ; 70.460.030.03;;;4.99;0.33 ;1.41 ;;
17:20:50;Catalog.API;8154;7.44 ; 72.260.000.03;;;4.76;0.27 ;1.58 ;;
17:21:20;Catalog.API;8154;4.34 ; 75.940.000.00;;;4.69;0.57 ;0.56 ;;
17:21:50;Catalog.API;8154;6.07 ; 73.350.000.00;;;4.96;0.60 ;1.08 ;;
17:22:20;Catalog.API;8154;7.11 ; 65.660.000.00;;;5.06;0.30 ;1.45 ;;
17:22:51;Catalog.API;8154;9.86 ; 63.760.000.00;;;4.99;0.30 ;2.55 ;;
17:23:21;Catalog.API;8154;14.02; 80.560.100.00;;;5.52;0.80 ;5.07 ;;
17:23:51;Catalog.API;8154;6.16 ; 70.890.000.00;;;4.72;0.57 ;0.71 ;;
17:24:21;Catalog.API;8154;3.57 ; 77.310.000.00;;;4.72;0.63 ;0.37 ;;
17:24:51;Catalog.API;8154;4.61 ; 72.910.000.00;;;4.79;0.77 ;0.40 ;;
17:25:21;Catalog.API;8154;6.39 ; 69.960.000.00;;;4.96;0.53 ;0.90 ;;
17:25:51;Catalog.API;8154;6.78 ; 67.750.000.00;;;4.69;0.50 ;1.71 ;;
17:26:21;Catalog.API;8154;5.02 ; 71.420.000.00;;;4.59;0.40 ;0.85 ;;
17:26:51;Catalog.API;8154;4.29 ; 73.030.000.03;;;4.69;0.40 ;0.50 ;;
17:27:21;Catalog.API;8154;4.32 ; 80.230.000.00;;;4.89;0.63 ;0.71 ;;
17:27:51;Catalog.API;8154;3.74 ; 71.030.000.00;;;4.86;0.80 ;0.46 ;;
17:28:21;Catalog.API;8154;5.99 ; 65.300.030.03;;;5.02;0.53 ;1.04 ;;
17:28:51;Catalog.API;8154;8.34 ; 64.510.030.00;;;5.02;0.43 ;1.86 ;;
17:29:21;Catalog.API;8154;6.84 ; 71.410.000.03;;;4.63;0.33 ;1.79 ;;
17:29:51;Catalog.API;8154;3.35 ; 69.990.000.03;;;5.09;0.57 ;0.43 ;;
17:30:21;Catalog.API;8154;4.55 ; 71.860.000.00;;;4.52;0.53 ;0.73 ;;
17:30:51;Catalog.API;8154;2.97 ; 72.620.000.00;;;4.66;0.33 ;0.38 ;;
17:31:21;Catalog.API;8154;2.55 ; 74.610.000.00;;;4.66;0.63 ;0.16 ;;
17:31:52;Catalog.API;8154;2.02 ; 76.650.000.03;;;5.02;0.50 ;0.14 ;;
17:32:22;Catalog.API;8154;2.43 ; 80.190.000.00;;;4.79;0.53 ;0.33 ;;
17:32:52;Catalog.API;8154;2.03 ; 81.090.000.00;;;5.16;0.57 ;0.12 ;;
17:33:22;Catalog.API;8154;6.92 ; 87.300.000.00;;;4.59;0.40 ;12.87;;
17:33:52;Catalog.API;8154;5.14 ; 81.780.030.00;;;4.76;0.47 ;5.07 ;;
17:0+A124:A1843:49;Google Chrome;4514;107.64 ; 75.600.000.00;;;6.86;0.43 ;14.52;;
17:04:19;Google Chrome;4514;87.75; 77.080.000.00;;;9.29;0.57 ;13.94;;
17:04:49;Google Chrome;4514;115.74 ; 75.920.000.00;;;8.59;0.90 ;17.03;;
17:05:19;Google Chrome;4514;88.75; 76.240.000.00;;;7.09;0.33 ;13.05;;
17:05:49;Google Chrome;4514;106.68 ; 76.620.000.00;;;7.29;0.33 ;15.74;;
17:06:19;Google Chrome;4514;133.97 ; 77.040.000.00;;;8.79;0.87 ;19.68;;
17:06:49;Google Chrome;4514;103.34 ; 76.990.000.00;;;8.52;0.73 ;15.88;;
17:07:19;Google Chrome;4514;60.48; 75.870.000.00;;;5.29;0.27 ;8.67 ;;
17:07:49;Google Chrome;4514;44.12; 75.410.030.00;;;3.29;0.17 ;4.73 ;;
17:08:19;Google Chrome;4514;60.72; 76.340.000.00;;;4.56;0.43 ;8.05 ;;
17:08:49;Google Chrome;4514;89.49; 77.030.000.00;;;5.22;0.37 ;12.56;;
17:09:19;Google Chrome;4514;103.25 ; 77.220.000.00;;;8.05;0.53 ;15.14;;
17:09:49;Google Chrome;4514;92.34; 76.310.000.00;;;4.73;0.37 ;11.08;;
17:10:19;Google Chrome;4514;106.30 ; 75.380.000.00;;;6.73;0.43 ;14.19;;
17:10:49;Google Chrome;4514;42.28; 77.250.000.00;;;4.89;0.27 ;6.56 ;;
17:11:19;Google Chrome;4514;80.14; 77.100.000.00;;;4.82;0.33 ;10.17;;
17:11:49;Google Chrome;4514;69.44; 76.610.000.00;;;4.16;0.47 ;7.71 ;;
17:12:19;Google Chrome;4514;59.52; 76.090.000.00;;;3.76;0.30 ;7.98 ;;
17:12:49;Google Chrome;4514;110.59 ; 76.610.000.00;;;4.86;0.33 ;15.02;;
17:13:19;Google Chrome;4514;83.74; 76.840.000.00;;;4.73;0.47 ;11.03;;
17:13:50;Google Chrome;4514;72.78; 75.710.000.00;;;3.93;0.37 ;10.00;;
17:14:20;Google Chrome;4514;72.77; 75.320.000.00;;;4.06;0.23 ;9.02 ;;
17:14:50;Google Chrome;4514;105.03 ; 76.690.000.00;;;5.49;0.47 ;13.47;;
17:15:20;Google Chrome;4514;78.63; 76.280.000.00;;;4.29;0.43 ;10.63;;
17:15:50;Google Chrome;4514;129.11 ; 75.400.000.00;;;6.22;0.30 ;17.17;;
17:16:20;Google Chrome;4514;111.39 ; 75.310.030.00;;;2.30;0.07 ;11.55;;
17:16:50;Google Chrome;4514;107.63 ; 75.640.000.00;;;3.03;0.27 ;13.50;;
17:17:20;Google Chrome;4514;120.31 ; 76.140.000.00;;;5.26;0.37 ;13.53;;
17:17:50;Google Chrome;4514;140.32 ; 75.890.000.00;;;10.51 ;0.57 ;20.06;;
17:18:20;Google Chrome;4514;114.21 ; 76.120.000.00;;;8.12;0.57 ;16.14;;
17:18:50;Google Chrome;4514;97.75; 76.530.000.00;;;4.06;0.13 ;12.24;;
17:19:20;Google Chrome;4514;133.62 ; 76.480.000.00;;;9.08;0.47 ;18.36;;
17:19:50;Google Chrome;4514;119.81 ; 76.600.000.00;;;6.49;0.63 ;16.20;;
17:20:20;Google Chrome;4514;106.18 ; 76.280.000.00;;;7.15;0.37 ;12.79;;
17:20:50;Google Chrome;4514;100.98 ; 77.020.000.00;;;5.62;0.40 ;13.17;;
17:21:20;Google Chrome;4514;93.99; 76.170.000.00;;;5.16;0.63 ;10.96;;
17:21:50;Google Chrome;4514;92.65; 76.470.000.00;;;4.26;0.30 ;10.30;;
17:22:20;Google Chrome;4514;131.57 ; 76.630.000.00;;;5.59;0.60 ;17.51;;
17:22:51;Google Chrome;4514;120.50 ; 76.910.000.00;;;7.09;0.57 ;16.20;;
17:23:21;Google Chrome;4514;107.88 ; 75.370.000.00;;;5.09;0.37 ;11.56;;
17:23:51;Google Chrome;4514;96.81; 76.180.000.00;;;2.50;0.17 ;9.69 ;;
17:24:21;Google Chrome;4514;70.06; 76.420.000.00;;;1.33;0.07 ;6.70 ;;
17:24:51;Google Chrome;4514;47.37; 76.660.000.00;;;1.86;0.33 ;5.56 ;;
17:25:21;Google Chrome;4514;108.11 ; 76.700.000.00;;;5.82;0.67 ;14.44;;
17:25:51;Google Chrome;4514;122.60 ; 76.580.000.00;;;8.02;0.50 ;16.97;;
17:26:21;Google Chrome;4514;71.70; 75.660.000.00;;;4.43;0.67 ;11.18;;
17:26:51;Google Chrome;4514;48.05; 76.770.000.00;;;3.03;0.17 ;6.12 ;;
17:27:21;Google Chrome;4514;63.79; 76.430.000.00;;;2.86;0.20 ;6.93 ;;
17:27:51;Google Chrome;4514;40.34; 77.070.000.00;;;2.59;0.13 ;5.00 ;;
17:28:21;Google Chrome;4514;103.21 ; 76.620.000.00;;;5.72;0.53 ;13.66;;
17:28:51;Google Chrome;4514;127.61 ; 74.890.000.00;;;6.72;0.43 ;19.03;;
17:29:21;Google Chrome;4514;110.23 ; 76.730.000.00;;;6.36;0.50 ;14.25;;
17:29:51;Google Chrome;4514;66.57; 77.790.000.00;;;2.20;0.30 ;7.55 ;;
17:30:21;Google Chrome;4514;68.72; 76.300.000.00;;;4.72;0.37 ;8.61 ;;
17:30:51;Google Chrome;4514;69.38; 76.600.000.00;;;4.06;0.37 ;7.12 ;;
17:31:21;Google Chrome;4514;65.14; 77.890.000.00;;;2.73;0.30 ;6.39 ;;
17:31:52;Google Chrome;4514;63.06; 77.950.000.00;;;2.40;0.27 ;5.87 ;;
17:32:22;Google Chrome;4514;48.85; 74.950.000.00;;;2.60;0.37 ;5.59 ;;
17:32:52;Google Chrome;4514;1.60 ; 88.020.000.00;;;0.93;0.17 ;0.03 ;;
17:33:22;Google Chrome;4514;2.80 ; 83.420.000.00;;;1.96;0.33 ;0.66 ;;
17:33:52;Google Chrome;4514;3.47 ; 83.920.000.00;;;1.96;0.37 ;0.56 ;;
17:03:49;Basket.API ;8148;7.84 ; 92.840.000.00;;;4.93;0.20 ;4.71 ;;
17:04:19;Basket.API ;8148;3.33 ; 81.180.000.00;;;4.93;0.37 ;0.41 ;;
17:04:49;Basket.API ;8148;30.60; 90.260.070.00;;;7.15;0.63 ;41.55;;
17:05:19;Basket.API ;8148;21.69; 85.050.000.00;;;7.09;0.53 ;14.30;;
17:05:49;Basket.API ;8148;15.26; 78.880.000.00;;;7.12;0.60 ;3.68 ;;
17:06:19;Basket.API ;8148;22.35; 82.830.000.00;;;7.16;0.53 ;18.68;;
17:06:49;Basket.API ;8148;16.56; 77.530.000.00;;;7.09;0.73 ;4.91 ;;
17:07:19;Basket.API ;8148;17.86; 84.660.000.00;;;7.09;0.87 ;22.72;;
17:07:49;Basket.API ;8148;7.43 ; 70.320.000.00;;;7.32;0.80 ;0.63 ;;
17:08:19;Basket.API ;8148;8.61 ; 72.290.000.00;;;7.05;0.80 ;1.17 ;;
17:08:49;Basket.API ;8148;9.75 ; 69.510.000.00;;;6.82;0.93 ;1.43 ;;
17:09:19;Basket.API ;8148;9.30 ; 61.050.000.00;;;7.02;0.60 ;1.39 ;;
17:09:49;Basket.API ;8148;8.49 ; 62.930.000.00;;;6.72;0.73 ;1.12 ;;
17:10:19;Basket.API ;8148;9.03 ; 65.150.000.00;;;6.79;0.33 ;1.19 ;;
17:10:49;Basket.API ;8148;7.96 ; 65.470.000.03;;;7.09;0.87 ;0.71 ;;
17:11:19;Basket.API ;8148;6.42 ; 59.670.000.00;;;7.05;0.73 ;0.73 ;;
17:11:49;Basket.API ;8148;5.80 ; 65.220.000.00;;;7.19;1.03 ;0.55 ;;
17:12:19;Basket.API ;8148;5.95 ; 62.300.000.00;;;7.32;0.93 ;0.49 ;;
17:12:49;Basket.API ;8148;6.69 ; 65.060.000.03;;;7.15;0.80 ;0.80 ;;
17:13:19;Basket.API ;8148;6.21 ; 64.840.000.00;;;7.12;0.73 ;0.76 ;;
17:13:50;Basket.API ;8148;5.26 ; 63.190.000.00;;;7.39;0.83 ;0.43 ;;
17:14:20;Basket.API ;8148;5.21 ; 66.330.000.00;;;7.45;1.23 ;0.66 ;;
17:14:50;Basket.API ;8148;6.60 ; 70.290.000.00;;;6.99;0.90 ;0.80 ;;
17:15:20;Basket.API ;8148;6.79 ; 69.590.000.00;;;7.02;0.96 ;0.83 ;;
17:15:50;Basket.API ;8148;7.84 ; 59.880.000.00;;;7.09;0.77 ;1.15 ;;
17:16:20;Basket.API ;8148;6.94 ; 69.070.000.00;;;6.79;0.67 ;0.83 ;;
17:16:50;Basket.API ;8148;7.32 ; 66.320.000.00;;;6.89;0.67 ;0.97 ;;
17:17:20;Basket.API ;8148;8.37 ; 63.980.000.00;;;7.05;1.00 ;1.22 ;;
17:17:50;Basket.API ;8148;17.17; 71.990.000.00;;;6.95;0.67 ;4.63 ;;
17:18:20;Basket.API ;8148;8.92 ; 62.020.000.00;;;6.99;0.93 ;1.25 ;;
17:18:50;Basket.API ;8148;5.86 ; 62.830.000.00;;;6.92;0.90 ;0.70 ;;
17:19:20;Basket.API ;8148;9.76 ; 60.720.000.00;;;6.85;0.80 ;1.40 ;;
17:19:50;Basket.API ;8148;7.08 ; 60.130.000.07;;;7.09;0.53 ;1.04 ;;
17:20:20;Basket.API ;8148;7.34 ; 61.080.000.03;;;6.82;0.77 ;0.93 ;;
17:20:50;Basket.API ;8148;6.78 ; 61.440.030.00;;;7.59;0.63 ;0.84 ;;
17:21:20;Basket.API ;8148;4.83 ; 62.060.000.00;;;6.72;0.53 ;0.48 ;;
17:21:50;Basket.API ;8148;5.85 ; 64.820.000.00;;;7.05;0.70 ;1.05 ;;
17:22:20;Basket.API ;8148;7.42 ; 62.440.000.00;;;7.25;0.57 ;1.04 ;;
17:22:51;Basket.API ;8148;6.55 ; 59.930.000.00;;;6.79;0.67 ;1.08 ;;
17:23:21;Basket.API ;8148;6.86 ; 65.610.000.03;;;7.25;0.73 ;0.77 ;;
17:23:51;Basket.API ;8148;9.95 ; 63.460.000.00;;;6.92;0.83 ;1.40 ;;
17:24:21;Basket.API ;8148;6.38 ; 63.950.000.00;;;6.95;0.73 ;0.63 ;;
17:24:51;Basket.API ;8148;7.22 ; 63.590.000.03;;;7.02;1.13 ;0.73 ;;
17:25:21;Basket.API ;8148;7.22 ; 59.520.000.00;;;6.99;0.70 ;0.85 ;;
17:25:51;Basket.API ;8148;9.09 ; 64.090.000.00;;;6.65;0.87 ;1.45 ;;
17:26:21;Basket.API ;8148;6.02 ; 63.250.000.00;;;7.22;0.80 ;0.73 ;;
17:26:51;Basket.API ;8148;5.83 ; 60.540.000.00;;;7.02;1.00 ;0.45 ;;
17:27:21;Basket.API ;8148;5.26 ; 58.250.000.00;;;7.02;0.90 ;0.47 ;;
17:27:51;Basket.API ;8148;7.01 ; 64.680.000.00;;;7.32;0.80 ;0.66 ;;
17:28:21;Basket.API ;8148;7.10 ; 60.600.030.00;;;7.09;0.63 ;0.78 ;;
17:28:51;Basket.API ;8148;6.88 ; 59.390.000.03;;;7.15;0.70 ;1.13 ;;
17:29:21;Basket.API ;8148;7.04 ; 62.410.000.00;;;7.09;0.67 ;1.05 ;;
17:29:51;Basket.API ;8148;5.66 ; 61.440.000.00;;;7.09;1.23 ;0.62 ;;
17:30:21;Basket.API ;8148;6.01 ; 62.160.000.00;;;7.19;1.00 ;0.67 ;;
17:30:51;Basket.API ;8148;5.56 ; 59.870.030.00;;;6.99;1.06 ;0.58 ;;
17:31:21;Basket.API ;8148;4.64 ; 65.170.000.00;;;7.29;0.63 ;0.31 ;;
17:31:52;Basket.API ;8148;4.92 ; 61.700.000.00;;;7.32;0.83 ;0.32 ;;
17:32:22;Basket.API ;8148;6.31 ; 68.870.000.00;;;7.02;0.90 ;3.20 ;;
17:32:52;Basket.API ;8148;4.94 ; 68.610.030.00;;;7.39;0.87 ;0.30 ;;
17:33:22;Basket.API ;8148;4.20 ; 62.650.000.00;;;7.22;1.26 ;0.49 ;;
17:33:52;Basket.API ;8148;5.51 ; 63.000.000.03;;;7.12;1.20 ;0.72 ;;
17:03:49;Identity.API ;8132;8.33 ; 92.980.000.00;;;5.13;0.43 ;4.03 ;;
17:04:19;Identity.API ;8132;18.28; 93.630.000.00;;;5.39;0.40 ;39.84;;
17:04:49;Identity.API ;8132;24.08; 93.100.000.00;;;6.06;0.40 ;46.76;;
17:05:19;Identity.API ;8132;5.57 ; 75.640.000.00;;;6.06;0.40 ;0.59 ;;
17:05:49;Identity.API ;8132;3.92 ; 71.820.000.00;;;5.99;0.96 ;0.33 ;;
17:06:19;Identity.API ;8132;4.52 ; 78.380.000.00;;;6.26;0.50 ;0.63 ;;
